Date,Open,High,Low,Close,Adj Close,Volume
2013-02-22,273.600006,273.600006,208.800003,266.399994,266.399994,0
2013-02-25,273.600006,273.600006,223.199997,252.000000,252.000000,0
2013-02-26,266.399994,273.600006,223.199997,223.199997,223.199997,0
2013-02-27,230.399994,273.600006,230.399994,273.600006,273.600006,0
2013-02-28,273.600006,273.600006,237.600006,273.600006,273.600006,0
2013-03-01,259.200012,273.600006,223.199997,237.600006,237.600006,0
2013-03-04,230.399994,230.399994,230.399994,230.399994,230.399994,0
2013-03-05,216.000000,266.399994,216.000000,216.000000,216.000000,0
2013-03-06,208.800003,237.600006,208.800003,216.000000,216.000000,0
2013-03-07,208.800003,223.199997,201.600006,208.800003,208.800003,0
2013-03-08,201.600006,223.199997,187.199997,216.000000,216.000000,0
2013-03-11,216.000000,216.000000,187.199997,194.399994,194.399994,0
2013-03-12,216.000000,230.399994,194.399994,216.000000,216.000000,0
2013-03-13,216.000000,216.000000,194.399994,216.000000,216.000000,0
2013-03-14,230.399994,230.399994,208.800003,208.800003,208.800003,0
2013-03-15,216.000000,216.000000,194.399994,216.000000,216.000000,0
2013-03-18,151.199997,266.399994,151.199997,249.600006,249.600006,600
2013-03-19,252.000000,252.000000,204.000000,213.600006,213.600006,100
2013-03-20,211.199997,258.000000,199.199997,228.000000,228.000000,300
2013-03-21,236.399994,288.000000,212.399994,224.399994,224.399994,100
2013-03-22,217.199997,240.000000,217.199997,240.000000,240.000000,0
2013-03-25,238.800003,252.000000,224.399994,246.000000,246.000000,0
2013-03-26,248.399994,278.399994,248.399994,272.399994,272.399994,0
2013-03-27,259.200012,288.000000,247.199997,288.000000,288.000000,0
2013-03-28,290.399994,290.399994,252.000000,283.200012,283.200012,0
2013-04-01,286.799988,286.799988,261.600006,261.600006,261.600006,0
2013-04-02,262.799988,279.600006,242.399994,279.600006,279.600006,0
2013-04-03,276.000000,276.000000,242.399994,244.800003,244.800003,0
2013-04-04,244.800003,268.799988,240.000000,248.399994,248.399994,0
2013-04-05,240.000000,292.799988,240.000000,292.799988,292.799988,100
2013-04-08,271.200012,292.799988,254.399994,288.000000,288.000000,0
2013-04-09,270.000000,288.000000,266.399994,267.600006,267.600006,0
2013-04-10,249.600006,274.799988,249.600006,273.600006,273.600006,0
2013-04-11,260.399994,273.600006,258.000000,270.000000,270.000000,0
2013-04-12,274.799988,276.000000,265.200012,276.000000,276.000000,200
2013-04-15,283.200012,283.200012,255.600006,255.600006,255.600006,0
2013-04-16,261.600006,272.399994,261.600006,272.399994,272.399994,0
2013-04-17,258.000000,267.600006,252.000000,252.000000,252.000000,0
2013-04-18,244.800003,272.399994,242.399994,270.000000,270.000000,0
2013-04-19,270.000000,271.200012,267.600006,268.799988,268.799988,0
2013-04-22,274.799988,274.799988,255.600006,271.200012,271.200012,0
2013-04-23,266.399994,270.000000,258.000000,270.000000,270.000000,0
2013-04-24,270.000000,270.000000,270.000000,270.000000,270.000000,0
2013-04-25,259.200012,274.799988,258.000000,272.399994,272.399994,0
2013-04-26,255.600006,273.600006,255.600006,271.200012,271.200012,0
2013-04-29,271.200012,271.200012,271.200012,271.200012,271.200012,0
2013-04-30,252.000000,268.799988,250.800003,250.800003,250.800003,0
2013-05-01,249.600006,268.799988,246.000000,267.600006,267.600006,100
2013-05-02,252.000000,252.000000,247.199997,247.199997,247.199997,0
2013-05-03,258.000000,267.600006,247.199997,258.000000,258.000000,0
2013-05-06,250.800003,267.600006,249.600006,265.200012,265.200012,0
2013-05-07,262.799988,262.799988,255.600006,262.799988,262.799988,0
2013-05-08,256.799988,264.000000,254.399994,264.000000,264.000000,0
2013-05-09,256.799988,384.000000,256.799988,363.600006,363.600006,400
2013-05-10,369.600006,672.000000,369.600006,513.599976,513.599976,4600
2013-05-13,520.799988,555.599976,466.799988,508.799988,508.799988,1100
2013-05-14,500.399994,513.599976,480.000000,495.600006,495.600006,400
2013-05-15,486.000000,512.400024,456.000000,463.200012,463.200012,400
2013-05-16,456.000000,469.200012,436.799988,439.200012,439.200012,300
2013-05-17,448.799988,465.600006,422.399994,424.799988,424.799988,200
2013-05-20,415.200012,428.399994,387.600006,408.000000,408.000000,200
2013-05-21,411.600006,421.200012,384.000000,408.000000,408.000000,300
2013-05-22,402.000000,410.399994,387.600006,405.600006,405.600006,0
2013-05-23,398.399994,414.000000,398.399994,414.000000,414.000000,0
2013-05-24,421.200012,546.000000,421.200012,492.000000,492.000000,600
2013-05-28,483.600006,573.599976,483.600006,528.000000,528.000000,800
2013-05-29,532.799988,532.799988,482.399994,520.799988,520.799988,100
2013-05-30,508.799988,532.799988,488.399994,504.000000,504.000000,100
2013-05-31,502.799988,523.200012,490.799988,518.400024,518.400024,100
2013-06-03,493.200012,507.600006,492.000000,499.200012,499.200012,0
2013-06-04,499.200012,504.000000,489.600006,496.799988,496.799988,0
2013-06-05,504.000000,504.000000,452.399994,478.799988,478.799988,200
2013-06-06,484.799988,489.600006,463.200012,470.399994,470.399994,0
2013-06-07,489.600006,489.600006,439.200012,444.000000,444.000000,200
2013-06-10,454.799988,490.799988,432.000000,457.200012,457.200012,300
2013-06-11,472.799988,476.399994,457.200012,462.000000,462.000000,0
2013-06-12,462.000000,484.799988,452.399994,469.200012,469.200012,0
2013-06-13,463.200012,570.000000,463.200012,483.600006,483.600006,500
2013-06-14,507.600006,523.200012,456.000000,498.000000,498.000000,400
2013-06-17,538.799988,566.400024,492.000000,510.000000,510.000000,600
2013-06-18,499.200012,525.599976,480.000000,489.600006,489.600006,500
2013-06-19,499.200012,499.200012,462.000000,480.000000,480.000000,200
2013-06-20,464.399994,484.799988,463.200012,470.399994,470.399994,100
2013-06-21,474.000000,475.200012,468.000000,468.000000,468.000000,0
2013-06-24,477.600006,477.600006,448.799988,450.000000,450.000000,100
2013-06-25,448.799988,478.799988,436.799988,440.399994,440.399994,0
2013-06-26,438.000000,454.799988,438.000000,450.000000,450.000000,0
2013-06-27,484.799988,486.000000,462.000000,466.799988,466.799988,100
2013-06-28,463.200012,474.000000,444.000000,444.000000,444.000000,200
2013-07-01,446.399994,477.600006,446.399994,466.799988,466.799988,0
2013-07-02,480.000000,480.000000,456.000000,468.000000,468.000000,0
2013-07-03,450.000000,483.600006,450.000000,468.000000,468.000000,0
2013-07-05,468.000000,468.000000,451.200012,462.000000,462.000000,0
2013-07-08,458.399994,464.399994,450.000000,451.200012,451.200012,0
2013-07-09,450.000000,471.600006,438.000000,450.000000,450.000000,0
2013-07-10,447.600006,456.000000,436.799988,441.600006,441.600006,100
2013-07-11,462.000000,516.000000,435.600006,502.799988,502.799988,400
2013-07-12,514.799988,516.000000,486.000000,513.599976,513.599976,200
2013-07-15,516.000000,592.799988,516.000000,573.599976,573.599976,600
2013-07-16,592.799988,742.799988,584.400024,660.000000,660.000000,3800
2013-07-17,621.599976,657.599976,586.799988,626.400024,626.400024,1400
2013-07-18,621.599976,636.000000,601.200012,620.400024,620.400024,400
2013-07-19,608.400024,625.200012,548.400024,564.000000,564.000000,300
2013-07-22,559.200012,559.200012,506.399994,525.599976,525.599976,300
2013-07-23,520.799988,528.000000,504.000000,504.000000,504.000000,300
2013-07-24,504.000000,522.000000,484.799988,508.799988,508.799988,100
2013-07-25,500.399994,580.799988,493.200012,554.400024,554.400024,300
2013-07-26,552.000000,566.400024,540.000000,564.000000,564.000000,200
2013-07-29,564.000000,564.000000,345.600006,373.200012,373.200012,3600
2013-07-30,373.200012,423.600006,357.600006,367.200012,367.200012,700
2013-07-31,366.000000,410.399994,350.399994,368.399994,368.399994,1800
2013-08-01,381.600006,392.399994,355.200012,372.000000,372.000000,400
2013-08-02,368.399994,370.799988,354.000000,357.600006,357.600006,400
2013-08-05,364.799988,369.600006,352.799988,358.799988,358.799988,200
2013-08-06,366.000000,366.000000,331.200012,346.799988,346.799988,300
2013-08-07,330.000000,346.799988,312.000000,342.000000,342.000000,100
2013-08-08,334.799988,355.200012,310.799988,328.799988,328.799988,100
2013-08-09,320.399994,322.799988,300.000000,312.000000,312.000000,300
2013-08-12,306.000000,308.399994,288.000000,288.000000,288.000000,200
2013-08-13,285.600006,286.799988,266.399994,276.000000,276.000000,100
2013-08-14,268.799988,384.000000,268.799988,332.399994,332.399994,1500
2013-08-15,340.799988,363.600006,330.000000,330.000000,330.000000,700
2013-08-16,339.600006,404.399994,276.000000,357.600006,357.600006,2200
2013-08-19,357.600006,372.000000,342.000000,364.799988,364.799988,200
2013-08-20,363.600006,363.600006,343.200012,350.399994,350.399994,100
2013-08-21,358.799988,360.000000,343.200012,345.600006,345.600006,100
2013-08-22,346.799988,360.000000,345.600006,357.600006,357.600006,0
2013-08-23,358.799988,358.799988,343.200012,346.799988,346.799988,100
2013-08-26,357.600006,357.600006,342.000000,342.000000,342.000000,100
2013-08-27,354.000000,354.000000,336.000000,346.799988,346.799988,0
2013-08-28,352.799988,354.000000,346.799988,349.200012,349.200012,0
2013-08-29,345.600006,354.000000,336.000000,338.399994,338.399994,100
2013-08-30,344.399994,345.600006,332.399994,344.399994,344.399994,0
2013-09-03,331.200012,346.799988,331.200012,345.600006,345.600006,100
2013-09-04,346.799988,354.000000,332.399994,332.399994,332.399994,200
2013-09-05,339.600006,344.399994,336.000000,336.000000,336.000000,0
2013-09-06,344.399994,345.600006,337.200012,337.200012,337.200012,0
2013-09-09,350.399994,350.399994,331.200012,334.799988,334.799988,0
2013-09-10,336.000000,408.000000,333.600006,376.799988,376.799988,800
2013-09-11,387.600006,387.600006,345.600006,348.000000,348.000000,200
2013-09-12,355.200012,372.000000,351.600006,368.399994,368.399994,100
2013-09-13,372.000000,384.000000,360.000000,379.200012,379.200012,100
2013-09-16,368.399994,381.600006,368.399994,376.799988,376.799988,0
2013-09-17,368.399994,373.200012,337.200012,339.600006,339.600006,200
2013-09-18,370.799988,370.799988,337.200012,342.000000,342.000000,200
2013-09-19,363.600006,368.399994,336.000000,360.000000,360.000000,300
2013-09-20,354.000000,363.600006,344.399994,350.399994,350.399994,0
2013-09-23,366.000000,366.000000,354.000000,366.000000,366.000000,0
2013-09-24,360.000000,364.799988,342.000000,349.200012,349.200012,0
2013-09-25,336.000000,352.799988,332.399994,339.600006,339.600006,0
2013-09-26,332.399994,354.000000,331.200012,348.000000,348.000000,0
2013-09-27,343.200012,357.600006,343.200012,356.399994,356.399994,0
2013-09-30,334.799988,342.000000,331.200012,332.399994,332.399994,100
2013-10-01,322.799988,327.600006,291.600006,304.799988,304.799988,200
2013-10-02,328.799988,328.799988,294.000000,304.799988,304.799988,0
2013-10-03,326.399994,326.399994,301.200012,302.399994,302.399994,100
2013-10-04,303.600006,312.000000,302.399994,304.799988,304.799988,100
2013-10-07,302.399994,310.799988,300.000000,304.799988,304.799988,0
2013-10-08,302.399994,312.000000,288.000000,301.200012,301.200012,100
2013-10-09,301.200012,309.600006,289.200012,289.200012,289.200012,0
2013-10-10,294.000000,297.600006,282.000000,285.600006,285.600006,200
2013-10-11,295.200012,295.200012,288.000000,294.000000,294.000000,0
2013-10-14,284.399994,295.200012,284.399994,291.600006,291.600006,0
2013-10-15,286.799988,295.200012,277.200012,278.399994,278.399994,0
2013-10-16,277.200012,296.399994,277.200012,291.600006,291.600006,0
2013-10-17,284.399994,288.000000,279.600006,282.000000,282.000000,100
2013-10-18,280.799988,288.000000,278.399994,286.799988,286.799988,0
2013-10-21,277.200012,292.799988,277.200012,292.799988,292.799988,100
2013-10-22,283.200012,296.399994,280.799988,294.000000,294.000000,0
2013-10-23,289.200012,295.200012,273.600006,289.200012,289.200012,100
2013-10-24,289.200012,291.600006,288.000000,288.000000,288.000000,0
2013-10-25,284.399994,292.799988,276.000000,292.799988,292.799988,0
2013-10-28,285.600006,294.000000,285.600006,291.600006,291.600006,0
2013-10-29,288.000000,291.600006,276.000000,279.600006,279.600006,100
2013-10-30,280.799988,291.600006,278.399994,291.600006,291.600006,0
2013-10-31,291.600006,292.799988,289.200012,292.799988,292.799988,0
2013-11-01,292.799988,292.799988,292.799988,292.799988,292.799988,0
2013-11-04,285.600006,292.799988,282.000000,288.000000,288.000000,0
2013-11-05,288.000000,292.799988,288.000000,292.799988,292.799988,0
2013-11-06,284.399994,284.399994,284.399994,284.399994,284.399994,0
2013-11-07,282.000000,291.600006,282.000000,286.799988,286.799988,0
2013-11-08,282.000000,330.000000,282.000000,284.399994,284.399994,900
2013-11-11,283.200012,303.600006,272.399994,294.000000,294.000000,600
2013-11-12,291.600006,324.000000,265.200012,282.000000,282.000000,100
2013-11-13,277.200012,282.000000,264.000000,264.000000,264.000000,0
2013-11-14,273.600006,273.600006,264.000000,273.600006,273.600006,100
2013-11-15,272.399994,272.399994,264.000000,272.399994,272.399994,0
2013-11-18,265.200012,291.600006,261.600006,280.799988,280.799988,300
2013-11-19,286.799988,290.399994,266.399994,283.200012,283.200012,0
2013-11-20,289.200012,289.200012,289.200012,289.200012,289.200012,0
2013-11-21,289.200012,289.200012,272.399994,285.600006,285.600006,0
2013-11-22,272.399994,282.000000,259.200012,282.000000,282.000000,100
2013-11-25,267.600006,283.200012,259.200012,276.000000,276.000000,100
2013-11-26,276.000000,283.200012,274.799988,276.000000,276.000000,0
2013-11-27,276.000000,282.000000,265.200012,282.000000,282.000000,0
2013-11-29,276.000000,295.200012,270.000000,295.200012,295.200012,400
2013-12-02,291.600006,300.000000,277.200012,288.000000,288.000000,300
2013-12-03,279.600006,300.000000,279.600006,297.600006,297.600006,100
2013-12-04,297.600006,447.600006,297.600006,417.600006,417.600006,9000
2013-12-05,408.000000,426.000000,372.000000,381.600006,381.600006,3000
2013-12-06,394.799988,408.000000,385.200012,396.000000,396.000000,700
2013-12-09,400.799988,400.799988,374.399994,398.399994,398.399994,600
2013-12-10,384.000000,390.000000,324.000000,346.799988,346.799988,1000
2013-12-11,354.000000,372.000000,354.000000,370.799988,370.799988,300
2013-12-12,362.399994,380.399994,354.000000,369.600006,369.600006,300
2013-12-13,369.600006,369.600006,349.200012,361.200012,361.200012,0
2013-12-16,368.399994,372.000000,344.399994,355.200012,355.200012,700
2013-12-17,361.200012,372.000000,339.600006,366.000000,366.000000,600
2013-12-18,348.000000,360.000000,336.000000,346.799988,346.799988,500
2013-12-19,326.399994,336.000000,324.000000,330.000000,330.000000,200
2013-12-20,330.000000,343.200012,325.200012,337.200012,337.200012,300
2013-12-23,342.000000,345.600006,330.000000,340.799988,340.799988,0
2013-12-24,336.000000,343.200012,332.399994,340.799988,340.799988,100
2013-12-26,344.399994,344.399994,328.799988,333.600006,333.600006,500
2013-12-27,338.399994,338.399994,332.399994,336.000000,336.000000,100
2013-12-30,337.200012,338.399994,333.600006,333.600006,333.600006,0
2013-12-31,333.600006,337.200012,309.600006,312.000000,312.000000,400
2014-01-02,319.200012,336.000000,316.799988,324.000000,324.000000,200
2014-01-03,321.600006,332.399994,321.600006,332.399994,332.399994,0
2014-01-06,331.200012,333.600006,310.799988,313.200012,313.200012,200
2014-01-07,325.200012,325.200012,312.000000,314.399994,314.399994,100
2014-01-08,345.600006,450.000000,343.200012,393.600006,393.600006,7300
2014-01-09,384.000000,402.000000,357.600006,363.600006,363.600006,1000
2014-01-10,360.000000,384.000000,360.000000,369.600006,369.600006,300
2014-01-13,360.000000,376.799988,350.399994,357.600006,357.600006,300
2014-01-14,352.799988,358.799988,349.200012,356.399994,356.399994,200
2014-01-15,346.799988,356.399994,338.399994,345.600006,345.600006,400
2014-01-16,367.200012,402.000000,354.000000,358.799988,358.799988,900
2014-01-17,360.000000,374.399994,351.600006,351.600006,351.600006,400
2014-01-21,348.000000,349.200012,334.799988,349.200012,349.200012,300
2014-01-22,344.399994,346.799988,336.000000,346.799988,346.799988,200
2014-01-23,348.000000,357.600006,342.000000,348.000000,348.000000,200
2014-01-24,344.399994,344.399994,330.000000,333.600006,333.600006,200
2014-01-27,334.799988,334.799988,289.200012,295.200012,295.200012,1000
2014-01-28,295.200012,322.799988,289.200012,290.399994,290.399994,800
2014-01-29,290.399994,298.799988,290.399994,295.200012,295.200012,100
2014-01-30,294.000000,300.000000,290.399994,300.000000,300.000000,0
2014-01-31,297.600006,307.200012,290.399994,304.799988,304.799988,200
2014-02-03,302.399994,310.799988,297.600006,301.200012,301.200012,200
2014-02-04,300.000000,318.000000,290.399994,313.200012,313.200012,100
2014-02-05,310.799988,316.799988,310.799988,314.399994,314.399994,0
2014-02-06,319.200012,324.000000,303.600006,307.200012,307.200012,0
2014-02-07,306.000000,312.000000,301.200012,303.600006,303.600006,100
2014-02-10,303.600006,312.000000,300.000000,312.000000,312.000000,0
2014-02-11,307.200012,320.399994,306.000000,312.000000,312.000000,0
2014-02-12,312.000000,318.000000,312.000000,312.000000,312.000000,200
2014-02-13,302.399994,310.799988,302.399994,304.799988,304.799988,0
2014-02-14,313.200012,313.200012,298.799988,303.600006,303.600006,0
2014-02-18,300.000000,308.399994,294.000000,304.799988,304.799988,200
2014-02-19,306.000000,313.200012,304.799988,306.000000,306.000000,100
2014-02-20,298.799988,309.600006,298.799988,308.399994,308.399994,0
2014-02-21,306.000000,334.799988,297.600006,328.799988,328.799988,200
2014-02-24,315.600006,348.000000,315.600006,337.200012,337.200012,300
2014-02-25,346.799988,346.799988,321.600006,337.200012,337.200012,0
2014-02-26,322.799988,326.399994,322.799988,322.799988,322.799988,0
2014-02-27,328.799988,330.000000,318.000000,324.000000,324.000000,100
2014-02-28,327.600006,328.799988,318.000000,327.600006,327.600006,0
2014-03-03,327.600006,327.600006,324.000000,325.200012,325.200012,0
2014-03-04,327.600006,336.000000,327.600006,327.600006,327.600006,0
2014-03-05,336.000000,472.799988,336.000000,420.000000,420.000000,5900
2014-03-06,422.399994,465.600006,391.200012,442.799988,442.799988,1800
2014-03-07,450.000000,450.000000,427.200012,434.399994,434.399994,500
2014-03-10,435.600006,439.200012,403.200012,424.799988,424.799988,200
2014-03-11,477.600006,614.400024,462.000000,516.000000,516.000000,4000
2014-03-12,520.799988,522.000000,492.000000,507.600006,507.600006,300
2014-03-13,500.399994,511.200012,456.000000,471.600006,471.600006,1000
2014-03-14,462.000000,466.799988,451.200012,462.000000,462.000000,300
2014-03-17,483.600006,490.799988,470.399994,478.799988,478.799988,600
2014-03-18,486.000000,651.599976,478.799988,511.200012,511.200012,5500
2014-03-19,528.000000,578.400024,528.000000,552.000000,552.000000,1200
2014-03-20,544.799988,573.599976,540.000000,559.200012,559.200012,700
2014-03-21,513.599976,516.000000,450.000000,466.799988,466.799988,2200
2014-03-24,421.200012,438.000000,390.000000,396.000000,396.000000,2100
2014-03-25,402.000000,412.799988,390.000000,393.600006,393.600006,600
2014-03-26,396.000000,396.000000,360.000000,362.399994,362.399994,1500
2014-03-27,366.000000,373.200012,360.000000,367.200012,367.200012,100
2014-03-28,367.200012,391.200012,364.799988,367.200012,367.200012,300
2014-03-31,366.000000,372.000000,361.200012,369.600006,369.600006,200
2014-04-01,376.799988,382.799988,368.399994,379.200012,379.200012,200
2014-04-02,384.000000,421.200012,361.200012,390.000000,390.000000,1200
2014-04-03,376.799988,385.200012,350.399994,355.200012,355.200012,1400
2014-04-04,357.600006,361.200012,332.399994,336.000000,336.000000,700
2014-04-07,333.600006,349.200012,327.600006,330.000000,330.000000,200
2014-04-08,336.000000,342.000000,325.200012,337.200012,337.200012,300
2014-04-09,342.000000,349.200012,337.200012,344.399994,344.399994,300
2014-04-10,355.200012,355.200012,337.200012,340.799988,340.799988,100
2014-04-11,337.200012,340.799988,316.799988,321.600006,321.600006,400
2014-04-14,318.000000,330.000000,301.200012,303.600006,303.600006,200
2014-04-15,303.600006,319.200012,289.200012,298.799988,298.799988,400
2014-04-16,298.799988,328.799988,294.000000,312.000000,312.000000,200
2014-04-17,320.399994,328.799988,306.000000,312.000000,312.000000,300
2014-04-21,312.000000,340.799988,312.000000,326.399994,326.399994,300
2014-04-22,344.399994,344.399994,328.799988,338.399994,338.399994,200
2014-04-23,342.000000,342.000000,321.600006,336.000000,336.000000,0
2014-04-24,336.000000,360.000000,336.000000,342.000000,342.000000,300
2014-04-25,346.799988,346.799988,333.600006,338.399994,338.399994,100
2014-04-28,338.399994,357.600006,320.399994,320.399994,320.399994,100
2014-04-29,336.000000,343.200012,318.000000,324.000000,324.000000,200
2014-04-30,319.200012,326.399994,318.000000,322.799988,322.799988,0
2014-05-01,328.799988,330.000000,318.000000,320.399994,320.399994,0
2014-05-02,320.399994,326.399994,320.399994,325.200012,325.200012,0
2014-05-05,319.200012,324.000000,314.399994,318.000000,318.000000,100
2014-05-06,316.799988,324.000000,313.200012,314.399994,314.399994,100
2014-05-07,330.000000,330.000000,314.399994,326.399994,326.399994,0
2014-05-08,321.600006,325.200012,312.000000,315.600006,315.600006,100
2014-05-09,314.399994,321.600006,313.200012,319.200012,319.200012,0
2014-05-12,316.799988,320.399994,300.000000,307.200012,307.200012,100
2014-05-13,302.399994,312.000000,302.399994,308.399994,308.399994,0
2014-05-14,312.000000,313.200012,312.000000,312.000000,312.000000,0
2014-05-15,312.000000,313.200012,302.399994,312.000000,312.000000,100
2014-05-16,312.000000,312.000000,302.399994,309.600006,309.600006,200
2014-05-19,302.399994,318.000000,302.399994,303.600006,303.600006,0
2014-05-20,309.600006,319.200012,309.600006,313.200012,313.200012,100
2014-05-21,318.000000,318.000000,307.200012,309.600006,309.600006,0
2014-05-22,314.399994,318.000000,310.799988,316.799988,316.799988,0
2014-05-23,312.000000,324.000000,306.000000,322.799988,322.799988,100
2014-05-27,315.600006,330.000000,315.600006,328.799988,328.799988,100
2014-05-28,336.000000,336.000000,325.200012,333.600006,333.600006,100
2014-05-29,336.000000,336.000000,316.799988,318.000000,318.000000,100
2014-05-30,326.399994,326.399994,312.000000,318.000000,318.000000,0
2014-06-02,314.399994,325.200012,308.399994,318.000000,318.000000,100
2014-06-03,327.600006,328.799988,314.399994,324.000000,324.000000,0
2014-06-04,318.000000,328.799988,315.600006,320.399994,320.399994,0
2014-06-05,326.399994,330.000000,313.200012,314.399994,314.399994,0
2014-06-06,313.200012,324.000000,313.200012,321.600006,321.600006,0
2014-06-09,321.600006,330.000000,308.399994,312.000000,312.000000,200
2014-06-10,312.000000,325.200012,307.200012,319.200012,319.200012,0
2014-06-11,321.600006,321.600006,307.200012,313.200012,313.200012,100
2014-06-12,310.799988,332.399994,310.799988,327.600006,327.600006,100
2014-06-13,320.399994,330.000000,315.600006,320.399994,320.399994,100
2014-06-16,320.399994,336.000000,304.799988,319.200012,319.200012,400
2014-06-17,321.600006,325.200012,309.600006,320.399994,320.399994,200
2014-06-18,316.799988,322.799988,312.000000,318.000000,318.000000,0
2014-06-19,327.600006,327.600006,313.200012,314.399994,314.399994,0
2014-06-20,322.799988,322.799988,313.200012,320.399994,320.399994,0
2014-06-23,310.799988,325.200012,310.799988,319.200012,319.200012,100
2014-06-24,326.399994,333.600006,308.399994,326.399994,326.399994,200
2014-06-25,327.600006,333.600006,315.600006,330.000000,330.000000,100
2014-06-26,332.399994,338.399994,330.000000,337.200012,337.200012,100
2014-06-27,336.000000,342.000000,330.000000,338.399994,338.399994,100
2014-06-30,338.399994,346.799988,328.799988,344.399994,344.399994,100
2014-07-01,349.200012,364.799988,348.000000,362.399994,362.399994,200
2014-07-02,364.799988,369.600006,350.399994,356.399994,356.399994,200
2014-07-03,362.399994,370.799988,351.600006,366.000000,366.000000,0
2014-07-07,361.200012,374.399994,350.399994,354.000000,354.000000,100
2014-07-08,358.799988,370.799988,330.000000,349.200012,349.200012,300
2014-07-09,352.799988,354.000000,338.399994,351.600006,351.600006,0
2014-07-10,348.000000,354.000000,330.000000,339.600006,339.600006,200
2014-07-11,338.399994,351.600006,337.200012,351.600006,351.600006,0
2014-07-14,348.000000,367.200012,336.000000,356.399994,356.399994,500
2014-07-15,357.600006,367.200012,344.399994,352.799988,352.799988,200
2014-07-16,358.799988,358.799988,340.799988,346.799988,346.799988,100
2014-07-17,351.600006,352.799988,325.200012,343.200012,343.200012,400
2014-07-18,332.399994,352.799988,327.600006,343.200012,343.200012,0
2014-07-21,348.000000,348.000000,330.000000,330.000000,330.000000,0
2014-07-22,328.799988,348.000000,318.000000,330.000000,330.000000,600
2014-07-23,328.799988,342.000000,318.000000,330.000000,330.000000,1400
2014-07-24,336.000000,350.399994,316.799988,318.000000,318.000000,300
2014-07-25,336.000000,345.600006,302.399994,306.000000,306.000000,1000
2014-07-28,310.799988,312.000000,304.799988,304.799988,304.799988,0
2014-07-29,304.799988,312.000000,285.600006,292.799988,292.799988,1300
2014-07-30,289.200012,374.399994,289.200012,352.799988,352.799988,2100
2014-07-31,352.799988,382.799988,336.000000,363.600006,363.600006,1100
2014-08-01,363.600006,384.000000,361.200012,370.799988,370.799988,600
2014-08-04,378.000000,436.799988,361.200012,427.200012,427.200012,2600
2014-08-05,406.799988,460.799988,382.799988,398.399994,398.399994,2500
2014-08-06,384.000000,429.600006,369.600006,403.200012,403.200012,1000
2014-08-07,406.799988,408.000000,378.000000,382.799988,382.799988,400
2014-08-08,387.600006,402.000000,367.200012,390.000000,390.000000,500
2014-08-11,382.799988,397.200012,370.799988,375.600006,375.600006,200
2014-08-12,369.600006,375.600006,362.399994,375.600006,375.600006,200
2014-08-13,369.600006,392.399994,367.200012,368.399994,368.399994,200
2014-08-14,370.799988,396.000000,370.799988,376.799988,376.799988,100
2014-08-15,372.000000,380.399994,372.000000,380.399994,380.399994,0
